@relation movie_profiles_full_updated

@attribute rate_ave numeric
@attribute Action numeric
@attribute Adventure numeric
@attribute Animation numeric
@attribute Comedy numeric
@attribute Crime numeric
@attribute Documentary numeric
@attribute Drama numeric
@attribute Family numeric
@attribute Fantasy numeric
@attribute Foreign numeric
@attribute History numeric
@attribute Horror numeric
@attribute Kids numeric
@attribute Music numeric
@attribute Mystery numeric
@attribute Romance numeric
@attribute ScienceFiction numeric
@attribute TVMovie numeric
@attribute Thriller numeric
@attribute War numeric
@attribute Western numeric
@attribute rate_cnt numeric
@attribute popularity numeric
@attribute mid numeric
@attribute releasedate date MM/dd/YYYY

@data
2.79265,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,762,4.33729,6763,9/26/2003
3.39589,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1508,4.03258,6764,9/26/2003
3.38727,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1548,3.07744,6765,9/20/2003
3.57258,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372,1.00777,6768,10/29/2003
3.13534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,133,2.97813,6769,6/6/2003
3.84217,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0.67947,6772,5/19/2002
3.85903,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3451,7.21409,6773,5/18/2003
3.67956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1810,3.97728,6774,2/4/1983
3.85992,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,721,1.67033,6776,6/15/2001
3.96097,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,884,5.89494,6777,12/14/1961
3.51372,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,328,1.00227,6779,4/23/1978
3.84653,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,1.5596,6780,10/1/1991
3.20295,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,1.76358,6782,3/24/1989
4.03677,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,775,2.656,6783,6/8/1939
3.48317,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,208,0.09344,6784,11/5/1976
3.52122,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,872,0.88463,6785,7/22/1954
3.78994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,1.76184,6786,7/26/1985
4.03334,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4589,8.37202,6787,4/4/1976
3.62287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,293,4.71326,6789,10/2/1996
3.47138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,594,2.84492,6790,1/20/2001
3.94152,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1214,1.28807,6791,8/28/1987
2.48115,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,8.2374,6793,4/3/1992
2.00994,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,956,4.41803,6794,12/14/1993
3.75859,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,3.88316,6796,7/12/1991
3.23706,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,599,4.30791,6797,12/10/1991
3.21115,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,296,1.14847,6798,6/26/1976
2.38451,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,710,10.2127,6800,5/23/1986
2.77876,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,1.46622,6802,10/16/1992
3.34897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,341,2.36657,6803,1/31/1985
3.14815,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1.97787,6805,9/13/1995
3.36207,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,1.37231,6806,10/19/2000
3.84679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8939,4.49955,6807,3/31/1983
3.80452,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1261,6.40713,6808,12/4/1968
3.23333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,210,1.20625,6809,8/17/1984
3.06442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1234,7.6175,6810,2/8/1991
3.14188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,0.18125,6811,4/29/1994
2.88582,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,416,2.58506,6812,12/6/1990
3.24451,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,182,0.00594,6813,1/20/1966
2.5087,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0.58262,6814,12/5/1984
3.35372,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,188,1.23326,6815,2/15/1985
3.48148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0.77479,6816,10/9/1987
3.24845,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0.814,6817,9/14/1990
3.99887,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,442,5.25383,6818,7/1/1985
3.45809,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,847,2.79036,6820,8/1/2000
2.94907,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,108,0.00179,6826,7/10/1968
1.64244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0.00154,6827,8/26/1994
2.6422,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,109,0,6829,8/21/1992
3.34665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939,1.41231,6832,7/10/1991
3.64216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102,0.00173,6837,4/7/1939
3.625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144,0.00606,6840,12/14/1971
3.11792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0.00166,6844,11/4/1994
3.5,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,226,0.09867,6849,11/5/1970
3.08727,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,487,1.65694,6850,12/18/1992
3.45516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,223,0.00012,6851,7/10/1992
3.94439,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935,1.11515,6852,12/14/1967
3.70099,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,505,0.88142,6856,5/29/1942
3.77679,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1848,1.90903,6857,6/5/1993
3.88996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,1.55328,6858,3/9/1962
3.72086,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,163,0.01413,6859,10/29/1941
3.27655,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,725,4.04487,6862,10/3/2003
3.44262,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9620,6.90597,6863,10/3/2003
3.74699,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,166,0.02174,6864,11/29/2002
3.92695,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3436,1.94007,6867,1/26/2003
3.30793,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,492,1.29091,6868,10/23/2003
3.81602,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,337,0.0068,6869,10/8/2002
3.84942,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8846,11.1517,6870,10/7/2003
1.36026,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,458,2.9001,6872,10/10/2003
3.24845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,22.569,6873,9/2/2003
3.89464,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23348,22.4135,6874,10/10/2003
3.60726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3072,3.45166,6879,10/9/2003
2.75141,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1416,14.7188,6880,10/17/2003
3.6148,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1324,1.34885,6881,1/19/2003
3.32484,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,314,1.5404,6882,8/31/2002
3.08621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,232,0.77517,6883,10/17/2003
3.35519,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,366,1.56786,6884,7/11/2003
2.61392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,474,2.58219,6885,9/9/2003
3.08369,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,233,2.55514,6886,10/24/2003
3.47946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,2.03601,6887,10/24/2003
2.45349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2666,9.1633,6888,10/20/2003
3.19505,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1051,21.2107,6889,10/31/2003
3.54854,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813,2.40888,6890,5/18/2003
2.78963,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,164,1.40244,6892,10/24/2003
3.64852,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2296,6.36912,6893,6/2/1969
4.04167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0.06862,6896,11/1/1985
3.5598,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,0.03043,6898,5/21/2002
3.22013,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,159,0.09738,6900,3/11/1977
3.82154,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,636,1.35067,6902,4/13/2002
3.3286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,458,1.85371,6909,5/9/2002
3.11111,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,153,0.12671,6910,4/7/1974
4.03582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0.00635,6918,1/1/1956
3.9433,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,388,1.44401,6920,10/19/1970
3.09273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,550,3.34399,6927,10/29/2003
3.68579,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1203,2.43428,6932,11/14/2003
3.15117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13012,21.4198,6934,10/26/2003
3.93902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0.00299,6935,3/7/2003
3.39474,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4788,13.3419,6936,10/9/2003
3.748,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,125,0.1975,6939,10/21/1999
3.79422,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9192,15.3813,6942,11/7/2003
3.3091,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2758,4.12057,6944,12/20/1991
3.87021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0.01448,6945,11/12/2003
2.71286,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,451,4.56778,6946,11/14/2003
3.63945,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7031,13.3235,6947,11/14/2003
3.2415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0.96713,6948,1/23/2003
3.19688,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,673,3.8249,6950,11/26/2003
1.949,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,951,6.02435,6951,11/21/2003
2.89234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2062,5.66275,6952,10/24/2003
3.70788,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6244,6.02564,6953,11/21/2003
3.86345,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1223,0.57659,6954,5/21/2003
3.42619,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3936,4.11463,6957,11/25/2003
2.44297,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,640,6.05785,6958,11/25/2003
3.85338,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,873,2.65614,7072,2/15/1939
3.86691,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,3.67324,7073,6/23/1964
3.86967,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,1.85484,7074,10/13/1924
3.9375,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,720,1.15932,7075,12/24/1955
3.74523,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1731,4.77529,7076,10/17/1968
3.73318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,223,0.39965,7078,3/19/1938
3.78293,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,410,1.29617,7079,12/29/1939
3.64869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,306,0.77062,7080,2/2/1933
3.65035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,286,0.47421,7082,6/14/1962
3.87513,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,993,3.03831,7084,5/4/1972
3.59064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171,0.41582,7085,10/14/1964
3.81757,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,296,0.2001,7086,10/6/1938
3.70495,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,444,0.94751,7087,12/14/1984
3.92759,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,435,0.63353,7088,6/12/1959
3.8343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,4.06526,7089,12/13/1973
3.91927,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7513,7.2011,7090,12/19/2002
3.95626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,903,0.7936,7091,8/19/1932
3.53947,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,152,0.04748,7092,8/30/1935
3.39744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2.82783,7093,12/1/1974
3.27404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,208,0.03027,7095,10/19/1977
4.01053,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,285,0.00982,7096,1/2/2003
4.08264,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3612,19.1676,7099,3/11/1984
2.98833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1028,2.21986,7101,8/2/1991
2.90621,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741,4.26363,7102,6/25/1987
2.86246,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,3.36038,7104,12/13/1979
3.56893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,486,2.59321,7107,7/14/1978
3.69495,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,218,0.73019,7114,6/17/1965
3.76235,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,425,2.59455,7115,3/7/1975
4.01372,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1093,2.89001,7116,1/29/1955
2.03256,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,430,3.89416,7117,1/8/1993
3.56038,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,265,1.91518,7118,3/14/1987
3.15484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155,0.0009,7119,4/13/1990
3.88511,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1014,1.28926,7121,11/18/1949
3.89701,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,335,0.00167,7122,12/21/1966
3.61728,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1441,0.7676,7123,12/27/1991
3.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0.04431,7124,9/15/1999
3.71429,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,175,1.44331,7126,2/15/1976
3.52959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,169,0.65282,7128,2/20/1936
4.04315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1599,2.38103,7132,11/8/1935
3.29487,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,156,1.8584,7134,5/18/1984
3.9501,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,481,1.60124,7135,10/21/1960
3.83632,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,223,0.92943,7136,8/13/1968
3.48662,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1607,2.10176,7137,1/17/2003
3.90365,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2465,0.87311,7139,9/12/2002
2.6327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,422,2.00566,7142,11/24/2003
3.69022,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11037,10.168,7143,12/5/2003
3.82176,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13294,5.7086,7147,12/10/2003
3.487,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2999,4.60761,7149,12/12/2003
2.79215,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,3.07755,7150,12/10/2003
3.55875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,4.07947,7151,8/31/2003
4.13423,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35330,33.3777,7153,12/1/2003
3.15836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2128,4.53886,7154,12/19/2003
3.51608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337,4.07687,7155,9/2/2003
4.09172,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2693,1.58245,7156,12/9/2003
2.79188,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0.55263,7157,1/1/2003
3.71929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296,3.70839,7158,12/19/2003
3.65509,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714,4.74943,7160,11/16/2003
2.82735,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1532,5.59635,7161,12/25/2003
3.55482,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648,8.61641,7162,12/24/2003
3.2065,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2586,8.38714,7163,12/25/2003
3.41518,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1291,4.12012,7164,12/25/2003
3.13834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,253,1.17626,7165,9/10/2003
3.26554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,177,0.92739,7167,9/25/2003
3.09441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,429,2.28521,7169,1/9/2004
3.4459,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0.00396,7171,9/9/2003
2.95747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2939,11.1274,7173,1/12/2004
2.05145,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,311,3.05942,7175,1/14/2004
3.61867,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,1.26276,7177,5/20/2003
3.21321,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,598,0.42572,7178,3/27/1974
3.24595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,185,0.7046,7179,10/16/1992
3.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0.002,7190,6/4/1971
2.6757,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,609,0.53198,7193,7/11/1990
2.48626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0.6325,7198,9/18/1987
3.57848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0.00305,7199,12/4/2003
2.84564,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,149,3.16342,7202,4/4/2003
3.53889,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180,1.57806,7205,10/26/1975
3.889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0.85392,7206,5/10/1958
3.45749,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,247,1.47495,7208,8/12/1941
3.81733,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,531,2.38134,7209,2/26/1953
3.87727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440,1.38378,7210,12/3/1946
3.70455,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,132,0.0554,7211,8/29/1951
3.59933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,297,2.06686,7212,8/19/1949
4.02129,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,916,2.97379,7215,10/11/1944
3.78541,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,473,0.82166,7216,1/25/1941
3.76017,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,344,2.44329,7217,9/27/1947
3.90299,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,469,0.04328,7218,5/21/1943
3.52113,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142,1.91856,7219,7/27/1940
2.76056,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,0.22347,7222,1/15/1936
3.79552,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,357,0.342,7223,4/30/1950
3.45937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,2.94525,7225,1/18/1977
3.72798,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0.00325,7227,3/29/1966
2.39404,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,722,3.53118,7228,7/10/1992
4.03263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,3.783,7234,7/16/1954
3.46216,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1044,4.53453,7235,12/22/2001
3.38646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,480,0.2359,7236,11/20/1975
3.85985,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264,2.02532,7238,10/3/1958
3.91566,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,166,0.00182,7241,4/20/1957
3.69948,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0.36217,7243,9/4/1916
3.2828,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1494,2.14692,7247,12/16/1968
3.40535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0.00019,7250,5/28/1970
3.68657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9431,14.3145,7254,1/23/2004
2.84938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,727,0.91476,7255,1/23/2004
