@relation movie_halfofhalf


@attribute rate_ave numeric

@attribute Action numeric

@attribute Adventure numeric

@attribute Animation numeric

@attribute Comedy numeric

@attribute Crime numeric

@attribute Documentary numeric

@attribute Drama numeric

@attribute Family numeric

@attribute Fantasy numeric

@attribute Foreign numeric

@attribute History numeric

@attribute Horror numeric

@attribute Kids numeric

@attribute Music numeric

@attribute Mystery numeric

@attribute Romance numeric

@attribute ScienceFiction numeric

@attribute TVMovie numeric

@attribute Thriller numeric

@attribute War numeric

@attribute Western numeric

@attribute rate_cnt numeric

@attribute popularity numeric

@attribute mid numeric

@attribute releasedate date "MM/dd/YYYY"
@data
3.36483,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,1.00215,567,10/28/1993
3.55457,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0.00225,568,1/21/1994
2.94545,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1705,0.00408,569,6/29/1994
3.46637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,0.13823,570,9/24/1993
3.61611,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,211,0.00144,571,1/24/1994
3.44131,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,213,0.00001,573,10/1/1992
3.30518,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,0.00428,574,1/15/1994
3.04225,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2852,3.64068,575,8/5/1994
2.82886,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0.00183,577,8/17/1994
3.05219,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,594,0.00275,580,9/16/1994
3.98675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1.267,581,9/13/1995
3.35145,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,138,0.00182,582,1/1/1993
3.50581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0.01622,583,10/12/1993
2.6148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10915,0.22253,585,2/16/1995
3.09118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28992,0.75006,586,11/9/1990
3.4485,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,30134,6.21767,587,7/12/1990
3.67837,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,46436,21.6514,588,11/25/1992
3.93228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,54448,50.0049,589,7/1/1991
3.7417,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49945,9.60866,590,11/9/1990
3.38265,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51706,22.4734,592,6/23/1989
4.16942,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71490,4.95293,593,2/14/1991
3.59526,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18844,18.4,594,12/21/1937
3.45194,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14639,19.2133,596,2/7/1940
3.42497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34813,17.9145,597,3/23/1990
3.61824,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,148,0.8739,598,12/1/1993
4.00123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3256,3.53024,599,6/17/1969
2.99357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,311,0.62118,600,11/23/1994
3.39496,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,119,0.00181,601,2/5/1994
3.99859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0.00211,602,9/27/1994
2.95779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,616,0.02544,603,3/16/1995
3.31253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3662,5.79043,605,12/20/1996
2.57502,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1553,1.94794,606,3/17/1995
4.10833,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46451,10.9676,608,4/5/1996
3.02767,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2747,1.1267,609,3/8/1996
3.37681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8442,8.45589,610,8/7/1981
2.5276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1830,7.70506,611,3/8/1996
2.73807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1655,1.08037,612,5/3/1996
3.64382,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2830,0.04273,613,4/12/1996
3.1131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,168,0.00215,614,4/12/1996
3.86115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,659,0.00405,615,1/1/1974
3.36773,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8989,16.783,616,12/24/1970
3.59307,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,548,2.20201,617,9/22/1995
2.75134,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,372,0.71924,618,12/1/1995
2.64118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,765,0.00383,619,3/15/1996
3.60207,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,338,0.00428,621,5/14/1993
2.9093,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,667,1.08777,626,4/4/1996
3.54297,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1885,1.81659,627,9/8/1995
3.7518,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12073,7.12324,628,4/3/1996
3.34829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234,0.06207,630,1/26/1996
2.76211,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2539,2.56143,631,3/29/1996
3.94444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,360,0.34925,632,1/1/1995
3.39049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0.02559,633,5/17/1995
2.32286,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,350,0.00266,634,6/6/1996
3.64688,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,0.01386,635,3/29/1996
2.84868,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6764,1.81483,637,3/29/1996
3.28856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,603,0.9881,638,6/2/1995
2.93434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,0.00222,639,3/22/1996
2.98097,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3336,1.44782,640,3/22/1996
3.63492,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,315,3.15243,645,10/18/1995
3.53742,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,8444,5.69333,647,7/4/1996
3.39429,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41398,27.2373,648,5/21/1996
3.7234,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0.24101,649,10/19/1995
3.46373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1475,0.18862,650,6/14/1996
3.22027,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15858,7.21532,653,5/31/1996
2.89709,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1239,0.73692,656,5/31/1996
3.69395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,446,3.85528,659,3/10/1960
2.98496,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,133,0.0052,660,8/8/1996
3.29202,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12061,6.76726,661,4/12/1996
3.26067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2977,3.04676,662,4/12/1996
3.36592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442,0.00233,663,4/2/1996
3.05015,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,0.00219,664,4/3/1996
3.96821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1211,2.8475,665,5/13/1995
3.47093,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,172,2.13284,666,11/3/1995
2.57293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1138,1.61197,667,3/1/1996
4.12326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0.11286,668,9/28/1955
4.1234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0.26298,670,5/1/1959
3.65584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7190,0.60305,671,4/19/1996
2.73043,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11214,16.4574,673,11/15/1996
2.9708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3390,3.38741,674,10/10/1968
4.08756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2741,0.0015,678,3/26/1994
3.54887,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1146,3.34688,680,5/5/1965
3.58237,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,346,0.33096,681,11/4/1981
3.52513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,0.39098,685,3/22/1996
2.9951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102,0.00144,687,10/27/1994
2.5965,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3057,1.91239,688,7/28/1995
3.0556,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1223,0.48742,691,4/19/1996
2.34615,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,936,0.0911,692,10/23/1996
3.01889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2858,1.69725,694,4/19/1996
3.19007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,876,0.19824,695,3/12/1996
3.16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125,0.00166,696,7/6/1995
2.78956,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1169,1.67957,697,9/13/1996
2.82792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154,0.00539,698,6/9/1995
3.25214,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1283,0.02963,700,9/15/1995
3.19712,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,104,0.00336,701,9/1/1992
3.74801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0.08901,702,11/24/1968
2.8874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,373,0.02795,703,5/10/1996
2.85145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1868,2.42818,704,4/19/1996
3.49548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,442,0.00315,705,3/4/1996
3.12885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0.12695,706,4/26/1996
3.07788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4847,1.38493,707,4/26/1996
3.40875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16510,0.12777,708,4/26/1996
3.30057,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,12.3931,709,11/18/1988
2.75213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291,0.48782,710,4/19/1996
2.68998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2466,3.12543,711,5/17/1996
3.50532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,188,0.00168,712,5/3/1994
3.47241,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0.50657,713,5/10/1994
3.90442,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3458,6.0009,714,5/26/1995
3.55354,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,635,1.3523,715,9/20/1995
2.93671,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0.84302,716,1/5/1975
3.42448,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,960,6.03757,718,1/27/1993
2.95367,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8817,4.08891,719,7/19/1996
3.60803,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,0.00146,722,5/1/1996
3.06472,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,9927,4.73186,724,5/3/1996
2.80788,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,1.05356,725,5/3/1996
3.13102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,561,1.08112,726,5/2/1996
3.81763,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3704,0.00299,728,1/1/1995
3.40187,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.0041,729,8/1/1995
2.92914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,875,1.30232,731,5/17/1996
2.79283,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,251,0.00201,732,5/10/1996
3.69771,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34247,18.4017,733,7/11/1996
3.5087,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1149,0.69361,735,3/25/1994
3.22621,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36619,5.56841,736,5/9/1996
2.13335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4848,5.55148,737,5/2/1996
3.94655,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7287,15.3722,741,11/18/1995
2.7465,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1931,3.73581,742,10/25/1996
2.74883,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7254,2.08335,743,5/24/1996
4.15715,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12615,3.8438,745,12/24/1995
3.74691,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0.0969,746,12/25/1948
2.35634,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1152,1.20099,747,8/30/1996
3.17481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5463,6.99646,748,5/31/1996
4.23509,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24474,17.4305,750,1/29/1964
3.49062,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.10125,751,9/30/1992
3.29905,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,525,0.00152,753,9/11/1995
2.92308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,0.07653,754,11/3/1995
3.375,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0.00215,755,12/7/1950
3.16667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0.00588,756,4/13/1995
3.63319,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,1.57596,757,9/17/1994
3.86053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0.0015,759,11/10/1995
3.65671,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,954,3.70527,760,1/21/1993
2.83358,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3981,2.12372,761,6/7/1996
2.42439,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11169,4.97097,762,6/28/1996
3.37229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,599,0.06198,764,1/20/1995
3.07158,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5574,3.78473,765,8/9/1996
3.46455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,0.78831,766,5/1/1996
3.53492,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0.00327,767,9/10/1995
3.38554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,166,0.00001,771,11/17/1987
2.93403,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,144,1.96612,775,6/10/1968
4.01295,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24830,13.825,778,2/23/1996
2.86051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,552,0.00369,779,5/30/1997
3.39699,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52613,21.0522,780,6/25/1996
3.4315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2073,2.91775,781,6/14/1996
2.88277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2862,2.88619,782,8/15/1996
3.23951,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12125,16.091,783,6/21/1996
2.69922,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15952,3.70088,784,6/10/1996
3.28149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12029,7.70143,785,7/4/1996
3.17832,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18147,6.41965,786,6/10/1996
2.90382,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,20322,5.99836,788,6/26/1996
3.52193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,114,0.01257,790,5/15/1994
3.25806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0.00143,793,1/1/1993
3.36239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0.00225,794,9/9/1994
3.21491,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0.01998,795,9/27/1994
3.3875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.3375,797,9/18/1991
2.83396,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3195,6.2702,798,12/6/1996
3.36511,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6761,3.47367,799,7/18/1996
4.07302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7423,2.08074,800,6/21/1996
3.03003,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,0.31922,801,7/10/1996
3.48609,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,13624,5.89375,802,7/5/1996
3.57023,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,598,0.0015,803,7/17/1996
3.08751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2314,1.75905,804,8/26/1996
3.69595,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13246,6.2248,805,7/24/1996
3.16609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,0.32424,806,9/13/1996
3.27626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,219,0.00165,807,3/22/1995
3.22579,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0.02781,808,8/14/1996
2.86646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1419,1.34606,809,7/19/1996
1.8582,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2024,0.6961,810,7/17/1996
2.77197,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0.0775,813,10/31/1996
2.61959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3027,1.00772,818,8/23/1996
3.2783,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106,0.58398,823,3/2/1967
3.80732,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,410,0.00218,824,9/11/1993
3.11818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,165,0.00592,827,9/6/1995
3.18571,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1672,1.4358,828,7/26/1996
2.6873,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1890,0.85898,829,7/26/1996
3.08683,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7837,3.71544,830,9/20/1996
3.51991,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,226,0.01458,831,10/1/1995
3.45927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15725,7.5637,832,11/8/1996
2.71804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502,1.66328,833,10/25/1996
2.62796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0.00151,834,8/2/1996
3.19611,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1002,1.64991,835,8/23/1996
2.92073,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5368,6.51382,836,8/2/1996
3.43861,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5954,9.36194,837,7/28/1996
3.75946,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8907,3.11549,838,8/2/1996
2.79842,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4569,3.15219,839,8/29/1996
2.70597,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,704,2.633,840,8/14/1996
3.68802,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,484,1.70205,841,1/11/1960
2.77439,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2081,3.81802,842,8/16/1996
3.75691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0.00216,844,3/30/1994
3.4927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,411,0.00494,846,9/14/1995
2.9125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.00189,847,9/6/1996
3.66737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142,0.00953,848,8/23/1996
2.75982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9370,4.94552,849,8/9/1996
3.53269,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,260,0.0414,850,1/1/1995
3.503,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1667,1.59004,851,8/9/1996
3.18227,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11645,2.3031,852,8/16/1996
3.29832,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,0.00641,853,6/2/1991
3.69773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0.00845,854,6/1/1958
4.35664,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46077,29.8444,858,3/15/1972
3.53927,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1.2873,860,10/5/1994
3.44629,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2616,4.84756,861,7/4/1992
3.59892,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0.00183,862,1/22/1996
3.31429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.00192,865,8/14/1996
3.71842,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6508,5.98934,866,9/13/1996
2.3596,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0.71049,867,8/23/1996
3.09536,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,582,0.52227,869,8/16/1996
2.2624,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0.65458,870,5/30/1997
2.71101,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0.57312,876,10/21/1993
