rate_ave,rate_cnt,popularity,mid
2.92938,10294,14.5,5459
2.7976,583,0.1937,5460
3.62281,114,1.12793,5461
2.34799,398,1.34917,5462
2.97899,2998,7.30128,5463
3.68219,8705,5.76412,5464
3.524,125,0.72329,5465
3.32979,188,0.17786,5466
3.21739,161,0.88746,5468
3.81754,707,0.00162,5470
2.08571,140,0.72538,5471
3.43819,453,0.003,5472
4.00467,642,1.18057,5475
2.06497,608,3.27025,5476
3.68612,908,9.0193,5477
2.51858,1480,4.6051,5478
3.24046,1651,4.59291,5479
2.60616,942,8.72988,5480
2.97853,8967,7.4439,5481
2.005,200,0.92216,5482
3.60781,589,0.05509,5483
3.41905,105,0.05862,5484
3.28643,501,0.70656,5485
3.11154,130,0.72095,5486
3.68701,762,1.6332,5489
3.33565,359,0.95438,5493
3.33075,452,0.80434,5497
4.04804,458,1.39156,5498
3.21884,345,0.77396,5499
3.59615,2678,3.97419,5500
1.84487,751,0.0525,5501
3.26359,10930,14.6906,5502
3.34397,141,0.09802,5503
2.46376,1283,12.2241,5504
3.38692,2432,2.27092,5505
3.06067,1022,3.39337,5506
2.80442,4801,7.85964,5507
3.60227,1452,1.46434,5508
2.84711,121,0.00315,5509
2.39764,127,0.31265,5513
3.79394,330,1.21332,5515
3.70912,318,1.10945,5516
2.78112,249,0.99453,5521
3.15237,886,4.07291,5522
2.01989,704,4.73709,5523
2.9323,1381,2.34037,5524
3.86703,643,0.63162,5525
3.54695,213,0.69635,5526
3.34887,622,1.99935,5527
3.30434,4932,3.57246,5528
2.47968,443,1.49525,5529
2.801,1397,2.19144,5530
2.84127,189,4.68655,5531
2.7037,135,0.04146,5532
2.39633,381,1.75642,5538
2.13158,190,0.0207,5539
3.29209,1693,4.17999,5540
3.20911,2910,15.9565,5541
2.05398,176,0.26519,5543
3.59659,792,1.97569,5544
1.95031,161,0.00159,5546
3.03333,915,1.07543,5548
2.57914,139,0.39186,5550
3.11485,1010,2.50611,5553
3.05535,271,0.93137,5555
1.85386,609,3.10748,5556
3.63408,179,0.00639,5560
3.22321,168,0.7861,5561
3.00723,622,1.89759,5563
2.30301,665,2.92667,5564
3.22206,671,0.85383,5568
3.07711,402,3.59466,5569
3.76865,657,1.60621,5570
3.1622,1717,1.13493,5572
2.3877,512,0.96052,5573
3.31563,3398,15.5741,5574
3.57414,2637,2.81678,5577
2.56024,166,0.00564,5580
2.80942,223,0.19418,5581
2.55421,701,2.39168,5582
2.15326,522,0.09116,5584
2.11145,489,0.08837,5585
2.92073,328,1.21041,5588
3.11912,319,1.11246,5589
2.35145,138,0.69854,5591
2.41558,231,0.00002,5596
1.95791,297,1.38491,5597
2.13235,204,1.28048,5598
3.42208,154,3.79706,5600
3.53347,239,2.01371,5601
3.77264,1082,1.81524,5602
3.93529,680,1.41823,5603
3.82794,433,1.34881,5604
3.77723,202,0.12804,5605
3.82566,304,0.02745,5607
3.86804,2065,3.71643,5608
2.02219,676,4.12904,5609
2.73663,748,1.39019,5610
3.10909,715,1.90679,5611
2.95634,355,2.36138,5612
3.41893,882,1.40241,5613
3.13095,126,0.01383,5615
3.75866,4417,6.29642,5617
4.19865,14702,31.174,5618
3.7358,176,0.00494,5619
3.14188,3450,6.80243,5620
2.56292,1637,1.63933,5621
3.3967,576,2.75982,5625
3.38084,621,2.4071,5628
3.0372,336,0.39833,5629
3.56206,5624,5.78002,5630
3.75421,594,1.07763,5632
3.57767,515,4.62607,5633
3.30612,196,0.09261,5635
3.04444,270,2.69484,5636
3.78013,473,0.66026,5637
2.90402,448,0.68246,5638
2.41453,117,1.67274,5639
3.23788,330,1.5072,5640
3.75603,373,0.83822,5642
3.71488,363,2.58566,5643
3.81529,471,1.27459,5644
3.58895,534,3.17726,5646
1.43696,230,0.0109,5647
1.56322,261,0.00164,5648
3.42683,738,2.61596,5649
3.59404,1611,0.00018,5650
3.1371,434,0.63801,5651
3.50746,201,2.01047,5653
2.71552,174,0.00019,5655
2.96429,154,0.76568,5657
3.74016,127,0.00483,5660
3.55752,113,0.0036,5662
3.0566,318,2.95926,5663
3.05135,185,1.4246,5664
2.90538,502,2.95601,5665
3.2977,1347,4.07702,5666
3.23945,687,2.70349,5667
3.49769,1082,1.08015,5668
3.77935,12590,2.68305,5669
3.57365,611,0.01528,5670
3.55132,5573,4.15159,5673
1.73913,253,1.28717,5675
2.61054,294,1.48725,5677
2.95697,581,3.31299,5678
3.4165,9886,12.9175,5679
3.22257,638,0.08815,5680
3.57971,276,1.62369,5682
3.26636,214,1.48598,5684
3.55378,753,0.01392,5685
3.30915,448,0.9027,5686
3.58594,128,0.00357,5688
2.91414,297,1.66425,5689
4.08609,3386,0.009,5690
2.05242,496,7.1306,5691
3.4177,243,1.4862,5692
3.2772,2969,5.9923,5693
2.20386,466,0.44238,5694
3.08648,503,0.52878,5696
2.44379,507,1.12253,5705
3.58953,659,1.51205,5707
3.53303,666,2.12709,5712
3.77579,252,0.00589,5721
3.09188,234,0.29268,5723
2.04138,145,1.79495,5729
2.98077,182,1.19368,5731
3.69182,391,0.36484,5732
1.54208,202,0.5,5734
1.90526,285,2.90102,5735
1.44898,196,0.00608,5736
1.39946,184,0.00077,5737
1.26554,177,0.00216,5739
1.38281,128,0.00327,5740
3.18586,191,0.06516,5743
3.46215,251,0.00001,5745
3.84592,1960,1.2941,5747
3.13899,277,0.04001,5749
3.79957,469,0.00018,5752
2.35878,131,0.00039,5754
3.60853,129,0.00006,5763
3.03012,166,0.14125,5764
3.31616,359,0.71257,5765
2.59938,161,0.00005,5768
3.53731,134,1.5,5769
2.49653,144,0.61728,5771
3.8,780,0.73013,5772
2.69213,216,0.18345,5773
3.21607,280,0.00274,5777
1.73333,180,1.60968,5779
3.59783,368,0.00109,5780
4.08615,4614,3.02888,5782
2.56695,1419,4.7525,5784
2.96251,3174,9.49105,5785
2.65081,431,5.84041,5787
3.65016,313,0.10771,5788
3.76762,2937,3.96758,5791
3.56739,920,1.25674,5792
2.93387,862,4.90636,5796
3.41332,398,0.21141,5797
3.66452,389,0.57305,5799
3.43464,153,0.96872,5800
3.59065,524,0.70635,5801
3.56325,166,0.00184,5802
2.78457,1121,6.44489,5803
2.67207,1017,4.27339,5804
2.9335,203,0.94369,5808
3.14165,826,2.72416,5809
3.25339,5379,13.0311,5810
3.72106,2151,3.17325,5812
2.23545,189,5.18233,5815
3.58327,15402,29.6662,5816
3.48874,222,0.00339,5817
3.38527,292,1.95943,5818
3.87134,478,0.05393,5820
2.7931,145,1.93473,5824
3.95968,310,1.92258,5825
3.60477,377,1.86725,5826
3.07919,221,0.01678,5829
3.46032,189,1.77845,5830
2.33704,135,0.02481,5832
3.33367,1001,2.13809,5833
3.38051,272,1.68821,5836
3.2,105,0.0156,5838
3.92556,356,0.02421,5839
3.87714,350,1.34016,5840
2.04199,512,3.25106,5841
3.00338,740,1.4177,5843
3.65164,366,1.41829,5847
2.41346,156,0.00017,5852
3.24207,1041,4.82074,5853
2.91216,148,2.16672,5854
3.28643,199,1.36032,5859
2.01989,176,0.32625,5864
3.61039,385,4.44859,5867
3.45522,134,3.46274,5869
3.13676,5623,9.16435,5872
3.42175,639,0.76862,5873
2.70631,412,1.28855,5874
3.43291,313,0.08889,5875
3.7441,1821,1.69964,5876
2.46911,696,1.55469,5879
3.13207,2953,3.07833,5881
3.36289,1466,12.9127,5882
2.43927,247,2.91488,5883
3.62113,194,0.13821,5888
3.85344,771,1.14174,5890
2.62199,291,3.78423,5891
3.76667,945,2.39123,5893
3.64737,190,0.00143,5896
2.96171,222,0.95403,5898
3.81044,1034,3.30698,5899
2.76504,1862,4.36515,5900
2.81117,188,1.07172,5901
3.84516,9671,6.25253,5902
3.75926,7182,12.2928,5903
3.58761,331,1.35171,5909
3.84406,202,0.00171,5914
3.22656,192,3.42804,5915
3.50893,112,0.00012,5916
2.98355,152,0.08366,5923
2.68975,527,0.0065,5927
3.96503,286,0,5932
3.42138,159,0.5,5933
3.60067,149,0.00035,5936
3.75974,154,0.1402,5937
3.64844,576,0.06239,5938
3.40771,428,0.00005,5940
3.0893,1131,2.03762,5941
2.55114,1095,3.02925,5942
2.65049,2133,7.0038,5943
3.13054,3405,5.34837,5944
3.46745,5714,3.24716,5945
3.44912,226,1.02469,5947
3.57242,359,4.19983,5949
3.15918,245,0.00986,5951
4.09825,37761,34.116,5952
3.83006,4893,5.67951,5954
3.62246,1425,2.53672,5955
3.48171,7383,7.40444,5956
3.20825,2617,7.20914,5957
2.74762,315,1.65298,5958
3.53867,1681,1.86708,5959
3.18529,170,0.64615,5960
2.71833,300,1.50445,5961
2.06394,391,2.56236,5962
3.71673,263,3.04187,5963
3.69816,381,2.08893,5965
3.27724,312,1.45655,5968
2.43569,692,0.42137,5969
3.23913,1840,10.1389,5970
4.14345,6117,25.9309,5971
3.6587,293,2.1232,5974
3.32919,161,1.01572,5975
3.3283,265,3.70542,5980
3.20256,390,1.98132,5981
3.29032,186,0.69802,5983
3.04128,109,1.41575,5984
3.68142,113,0.2909,5986
2.85,130,0.43421,5988
3.85567,18922,16.2074,5989
2.73529,238,1.62428,5990
3.57603,9266,4.14825,5991
3.69672,4237,5.72804,5992
3.33738,206,1.1565,5993
3.59891,460,0.52577,5994
4.04955,11392,13.5333,5995
2.58983,462,2.01629,5999
3.84282,1756,3.46449,6001
3.37304,319,0.00347,6002
3.58943,3187,2.70206,6003
3.31645,602,0.00357,6005
2.72024,1344,14.6823,6006
3.64346,237,0.31499,6008
2.78406,433,1.12467,6012
1.91793,725,5.48256,6013
2.61687,646,2.61078,6014
4.22454,14093,8.04952,6016
3.47087,103,0.00823,6020
3.72561,246,1.89611,6021
3.40187,214,1.44007,6022
3.90927,518,0.8321,6023
2.97026,269,0.59232,6025
3.72311,502,0.03434,6027
3.69293,311,1.20023,6031
3.77802,232,0.00059,6032
3.73795,166,0.97412,6035
3.1,110,0.34837,6036
2.80088,113,0,6037
2.78306,431,4.9155,6039
2.40545,624,2.05991,6040
3.68905,201,3.30627,6041
3.47482,139,0.00975,6042
2.375,116,0.08098,6044
3.25214,117,0.18189,6045
3.57522,113,0.33597,6047
3.72047,254,0.00005,6051
2.15578,199,1.34607,6057
2.89567,1869,8.85171,6058
3.38467,2740,6.44308,6059
2.75881,539,3.33828,6060
3.69168,1046,0.22078,6062
3.34498,558,3.00081,6063
3.5744,168,0.00219,6064
3.41481,135,0.06939,6066
3.19037,218,0.95156,6067
3.62679,209,5.15063,6077
2.95223,628,3.24995,6078
3.71143,175,0.00011,6082
2.73103,145,0.99823,6092
3.63551,1118,3.22128,6093
3.14951,204,0.14891,6094
3.31081,444,3.64445,6100
3.7911,438,1.78561,6101
3.92582,2521,1.09119,6104
3.44792,144,0.00498,6105
3.73611,144,0.00639,6107
2.94792,144,0.0269,6115
2.675,160,0.00004,6116
3.83663,101,2.12605,6118
2.76577,111,0.07209,6120
3.81649,564,0.00009,6122
4.00228,219,0.00014,6123
3.27083,144,0.00007,6124
3.68272,301,0.00017,6125
3.83442,154,0.03686,6126
3.60088,114,0.01125,6127
3.51899,237,1.29537,6140
2.55592,152,0.1905,6141
2.76398,322,1.87558,6143
3.31651,109,3.87391,6148
2.20213,282,6.7389,6153
2.73554,121,0.02921,6154
3.16048,3801,5.67385,6155
3.12208,2736,9.44489,6156
2.61531,5134,20.6471,6157
2.34758,269,4.31873,6158
3.55542,406,0.12594,6159
3.10563,284,0.89406,6162
3.64227,485,2.88941,6163
2.34959,1220,3.70303,6166
2.97899,119,0.00001,6169
3.61422,928,3.93346,6170
3.50485,103,0.00034,6173
3.0625,112,1.3122,6176
3.89121,239,0.03545,6178
3.1215,107,0.47253,6180
3.48,150,0.0126,6181
3.71968,808,0.73601,6183
3.35341,1245,2.91213,6184
3.16477,440,1.79152,6185
2.8724,337,1.50147,6186
3.64374,2108,4.21069,6187
3.62768,5690,5.93816,6188
3.66,150,2.43458,6192
3.50446,336,0.00335,6193
3.75338,148,0.00299,6195
2.79708,547,6.75797,6196
3.43088,1085,1.42928,6197
3.57471,261,0.39905,6201
3.52713,129,0.00524,6202
2.60372,188,1.59506,6203
2.23333,210,1.42641,6204
3.14851,101,0.45972,6210
3.5625,104,0.00343,6211
2.7928,1139,5.08059,6212
3.18705,1537,14.1518,6213
3.56433,1329,6.3756,6214
3.40774,607,1.88972,6215
3.89462,688,1.28038,6216
3.35197,152,0.31432,6217
3.55271,7646,2.90415,6218
2.86538,624,2.96585,6219
2.8297,505,1.3155,6220
3.11484,283,2.0312,6222
3.41061,688,2.2046,6223
3.65748,127,0.10319,6226
3.76484,219,0.0201,6228
3.64671,167,1.78602,6229
3.69592,319,0.00109,6230
3.37903,124,0.00329,6231
3.41254,343,0.71335,6232
2.79091,220,0.00203,6233
3.4375,160,1.24743,6234
3.95811,931,0.22144,6235
3.67398,319,1.89429,6237
2.97435,1306,2.22769,6238
3.41607,703,2.18396,6239
2.90678,118,0.26778,6240
3.56051,157,1.39383,6241
3.60793,2673,1.77938,6242
3.10695,374,1.10105,6243
3.8563,341,0.0055,6244
3.27134,164,0.00152,6245
3.70856,187,0.01638,6247
2.30556,360,4.71742,6249
2.64156,1646,2.98618,6250
2.5599,192,3.89439,6251
2.71754,570,2.04031,6252
3.91874,603,1.10056,6254
3.07282,103,1.92601,6257
3.09146,164,1.92614,6260
3.1573,1014,4.37889,6263
2.61005,1781,3.99636,6264
2.72904,489,1.32756,6265
3.13678,987,7.05595,6266
3.7037,459,0.00595,6268
3.88136,354,0.00288,6269
3.8964,695,4.50983,6270
3.95391,499,3.24237,6271
3.97125,400,0.90955,6273
3.37239,431,0.39474,6279
2.84818,494,9.13107,6280
3.3527,5421,7.00267,6281
3.87864,2781,3.58067,6283
3.28125,112,4.70529,6285
3.86283,1294,1.48547,6286
2.95272,4452,7.08311,6287
3.51506,498,0.86443,6288
3.24503,151,1.52134,6289
2.86945,923,5.35193,6290
3.81894,1019,2.58676,6291
2.92925,106,0.28164,6293
2.83556,1645,5.10943,6294
3.67917,3159,0.97167,6296
3.54019,2463,5.3023,6297
2.40255,431,2.04642,6298
3.92439,1316,1.179,6299
3.80249,281,1.94521,6300
3.729,1107,3.52457,6301
3.64399,1896,5.80694,6303
2.85714,161,1.64817,6304
3.59951,1648,3.23063,6305
3.83042,286,0.007,6306
2.79175,473,2.44418,6308
3.42126,127,0.09439,6311
3.06283,191,0.64404,6314
2.85829,374,0.28748,6315
2.52335,514,1.4452,6316
2.88433,134,1.79618,6318
2.80594,286,1.62349,6319
2.51759,199,0.00002,6320
3.46592,1071,3.87842,6322
3.58836,5036,10.384,6323
1.92342,222,0.01274,6325
3.06757,111,0.10411,6326
3.58429,261,0.00319,6327
3.53261,184,0.13272,6329
2.92339,124,0.80357,6330
3.97653,3004,0.06953,6331
2.63101,603,5.69863,6332
3.67521,16235,0.86488,6333
3.42571,175,0.01058,6334
3.63128,358,0.1552,6335
3.48976,537,0.77504,6337
2.71278,1041,4.75189,6338
3.73666,431,0.28038,6339
3.41544,408,0.30468,6341
3.58017,474,0.22562,6344
3.20547,494,1.79571,6345
2.76786,112,0.10502,6346
2.14754,183,2.14422,6348
2.59659,176,1.43446,6349
4.06125,3837,9.18116,6350
2.98473,131,0.00307,6351
1.80328,122,0.00105,6352
3.54534,386,1.59819,6356
3.67283,460,1.16451,6357
3.53879,348,0.71634,6358
3.30295,17828,23.0001,6365
3.19652,1781,1.70258,6367
3.67276,246,0.00301,6368
3.81346,1174,3.97319,6370
1.21302,338,3.64794,6371
3.20797,9797,17.4897,6373
2.88816,456,4.63548,6374
3.86239,218,0.00494,6375
3.88507,25272,28.5097,6377
3.57054,10009,7.86051,6378
2.73106,805,19.5848,6379
3.94568,1804,0.00659,6380
3.70126,159,0.56982,6382
2.50714,3994,3.32138,6383
3.86426,3783,1.68877,6385
3.40171,234,0.84382,6387
3.27723,101,0.01195,6390
3.29183,257,1.71464,6392
3.41842,190,1.89186,6394
3.28623,138,0.23801,6395
3.80938,160,0.00304,6400
3.2994,167,0.21276,6401
3.49301,143,2.97415,6403
3.54393,387,0.19378,6405
3.5534,103,0.58372,6409
2.86239,218,1.22564,6410
3.73692,325,1.37644,6412
3.11672,317,1.55462,6413
3.68047,169,0.016,6416
3.50926,162,0.73124,6419
3.67831,272,1.5505,6422
2.63265,147,0.00027,6423
2.78866,388,2.03838,6424
2.79922,386,0.57927,6425
3.32946,129,0,6427
3.50073,681,1.36525,6428
3.71992,266,1.82598,6429
3.45,170,0.195,6430
3.97374,457,0.83753,6433
3.60273,769,5.29371,6436
3.80951,3722,6.89108,6440
3.53885,296,1.64895,6441
3.71606,442,0.80889,6442
3.34454,119,2.56139,6446
3.71619,636,1.41017,6448
3.67602,196,0.00392,6450
3.40171,117,0.45075,6451
3.80785,242,0.78378,6452
3.6299,204,1.51967,6454
3.29924,132,1.28088,6455
3.6309,233,0.90004,6457
3.45238,147,0.89013,6458
3.55986,142,1.42466,6459
3.8596,495,0.28693,6460
3.88531,1212,1.34982,6461
2.29318,469,0.19115,6464
3.58372,430,0.3,6466
3.82301,113,0.01759,6467
2.84862,109,0.0739,6468
3.28671,143,2.16114,6470
2.72424,165,0.00005,6475
3.3369,187,0.69543,6476
3.62983,181,0.00334,6477
3.41412,262,0.49239,6478
3.35827,254,0.0554,6480
3.2734,203,0.00002,6481
1.80682,1496,8.27369,6482
0.974943,439,0.01074,6483
2.67109,716,3.44004,6484
2.24643,280,1.35384,6485
2.9396,149,2.25958,6488
2.65327,597,1.47068,6493
3.24528,106,0.00002,6498
3.74801,12687,23.8617,6502
2.53705,4346,11.2551,6503
3.55844,231,0.74374,6506
3.4037,135,0.03137,6508
3.93558,326,1.33765,6509
3.55598,259,0.01154,6516
2.82808,381,0.0004,6517
2.93207,184,0.67516,6518
3.0942,207,0.00008,6519
2.59052,116,0.00003,6521
2.81579,342,2.44431,6523
3.61567,134,0.13964,6524
3.01208,207,0.09995,6525
3.63043,115,1.35249,6526
3.55856,111,1.84463,6527
3.49583,120,0.00009,6528
3.84171,597,1.91313,6530
3.40407,172,0.38861,6531
3.7134,642,1.43556,6533
2.68419,5147,17.4498,6534
2.41217,2152,6.79642,6535
3.27412,622,7.71159,6536
3.1092,8997,41.1956,6537
3.41378,1444,3.94232,6538
3.85084,26928,44.7795,6539
2.7502,4894,9.48975,6541
3.86831,467,1.82631,6542
3.56544,298,0.82805,6545
3.08333,240,1.92445,6547
3.09171,3075,8.97981,6548
2.78846,260,1.56662,6549
2.81016,2007,8.54723,6550
3.78003,2339,2.26008,6552
2.43531,572,1.76925,6558
2.95595,420,2.81729,6559
3.71951,533,0.92873,6561
3.35096,104,0.00426,6562
2.73877,2982,14.1651,6564
3.62274,5137,2.99432,6565
1.9694,817,12.2508,6566
3.49331,673,2.92527,6567
3.26374,273,1.06825,6568
3.74084,191,0.88018,6571
3.46491,114,0.84307,6573
2.16379,116,0.00123,6574
1.8245,151,1.50888,6577
3.8544,364,3.26835,6579
3.52183,252,0.92088,6581
3.13679,530,0.8636,6582
3.43478,161,0.77034,6583
3.29452,511,0.01134,6584
2.96364,2544,14.7847,6586
1.16922,718,1.79734,6587
3.82471,1044,1.21334,6591
3.27316,313,0.01125,6592
3.14326,2691,8.07018,6593
3.00274,2734,10.1078,6595
2.61565,428,4.22942,6596
3.08681,144,0.14309,6597
3.79027,329,0.71512,6598
3.23009,113,0.9223,6602
3.83065,186,1.41075,6609
3.96364,385,2.84818,6611
3.90426,376,0.00003,6612
3.20982,112,0.1913,6613
3.20449,379,3.0994,6614
2.50219,1595,7.91988,6615
2.75728,103,1.12509,6616
3.5967,1365,4.61418,6617
3.6247,2482,9.2488,6618
3.05305,622,10.3373,6619
3.80595,3798,1.52855,6620
2.4225,929,4.98484,6624
2.86364,231,0.9332,6625
2.03191,141,0.00012,6628
3.20725,345,3.77706,6629
3.6369,168,0.81258,6630
3.60011,914,2.2814,6636
3.2822,427,0.18591,6638
3.93729,1180,2.8614,6639
3.47122,139,1.13172,6641
2.64706,153,4.87656,6642
4.03787,647,0.70041,6643
3.46302,1217,6.35503,6645
2.95619,194,0.00579,6646
4.06271,893,0.47765,6650
3.22115,156,1.70445,6652
2.8189,127,1.59092,6653
2.88412,781,3.11727,6658
3.33092,3309,9.24227,6659
3.91935,465,2.42139,6660
3.7219,2616,4.76069,6662
3.62114,1424,2.6283,6663
3.1118,1762,6.35231,6664
3.0359,195,1.2296,6665
3.93609,931,1.4819,6666
3.84105,324,0.00144,6667
3.88068,352,1.07526,6668
4.11861,1155,2.01954,6669
3.72135,192,0.42512,6671
3.83023,215,0.00301,6672
3.16986,418,1.98672,6678
3.70149,201,0.07848,6679
3.65854,123,1.68237,6683
3.51179,212,0.10168,6684
2.62212,520,4.07687,6686
2.41029,379,3.86477,6687
2.39396,712,4.12183,6695
3.13333,150,0.33979,6696
2.67886,369,2.16684,6702
2.6009,332,1.44462,6703
3.295,300,2.16513,6705
2.70896,1139,6.60831,6707
3.65182,5075,3.95539,6708
3.1688,3279,6.96593,6709
3.53312,317,0.00926,6710
3.81096,16420,12.5359,6711
3.8125,536,1.49947,6713
3.43254,126,3.4241,6714
2.9375,184,0.14758,6718
2.5748,254,0.9324,6720
3.73899,954,3.39113,6721
3.65891,387,1.36462,6722
3.51862,188,1.40917,6723
3.88702,1310,3.51551,6724
2.38188,309,0.0675,6725
3.6118,161,0.04848,6727
2.79602,201,3.99308,6730
3.55569,1203,6.88473,6731
3.31532,444,2.02683,6732
2.8049,469,0.75661,6734
3.18219,247,1.62246,6735
3.54493,946,0.26985,6743
2.50735,408,4.2553,6744
3.19492,118,0.00396,6747
3.44477,344,1.64875,6748
3.5,140,0.02457,6749
3.08581,472,2.09483,6750
2.36301,365,0.47655,6751
2.84434,106,1.59068,6752
3.75514,2189,2.15343,6753
3.33374,4493,15.7836,6754
3.50724,2004,1.32436,6755
3.37698,126,0.02451,6756
2.76126,111,0.03978,6757
3.52913,103,0.09094,6762
2.79265,762,4.33729,6763
3.39589,1508,4.03258,6764
3.38727,1548,3.07744,6765
3.57258,372,1.00777,6768
3.13534,133,2.97813,6769
3.84217,396,0.67947,6772
3.85903,3451,7.21409,6773
3.67956,1810,3.97728,6774
3.85992,721,1.67033,6776
3.96097,884,5.89494,6777
3.51372,328,1.00227,6779
3.84653,505,1.5596,6780
3.20295,271,1.76358,6782
4.03677,775,2.656,6783
3.48317,208,0.09344,6784
3.52122,872,0.88463,6785
3.78994,795,1.76184,6786
4.03334,4589,8.37202,6787
3.62287,293,4.71326,6789
3.47138,594,2.84492,6790
3.94152,1214,1.28807,6791
2.48115,1406,8.2374,6793
2.00994,956,4.41803,6794
3.75859,3900,3.88316,6796
3.23706,599,4.30791,6797
3.21115,296,1.14847,6798
2.38451,710,10.2127,6800
2.77876,113,1.46622,6802
3.34897,341,2.36657,6803
3.14815,135,1.97787,6805
3.36207,116,1.37231,6806
3.84679,8939,4.49955,6807
3.80452,1261,6.40713,6808
3.23333,210,1.20625,6809
3.06442,1234,7.6175,6810
3.14188,585,0.18125,6811
2.88582,416,2.58506,6812
3.24451,182,0.00594,6813
2.5087,115,0.58262,6814
3.35372,188,1.23326,6815
3.48148,324,0.77479,6816
3.24845,161,0.814,6817
3.99887,442,5.25383,6818
3.45809,847,2.79036,6820
2.94907,108,0.00179,6826
1.64244,344,0.00154,6827
2.6422,109,0,6829
3.34665,939,1.41231,6832
3.64216,102,0.00173,6837
3.625,144,0.00606,6840
3.11792,106,0.00166,6844
3.5,226,0.09867,6849
3.08727,487,1.65694,6850
3.45516,223,0.00012,6851
3.94439,935,1.11515,6852
3.70099,505,0.88142,6856
3.77679,1848,1.90903,6857
3.88996,518,1.55328,6858
3.72086,163,0.01413,6859
3.27655,725,4.04487,6862
3.44262,9620,6.90597,6863
3.74699,166,0.02174,6864
3.92695,3436,1.94007,6867
3.30793,492,1.29091,6868
3.81602,337,0.0068,6869
3.84942,8846,11.1517,6870
1.36026,458,2.9001,6872
3.24845,2584,22.569,6873
3.89464,23348,22.4135,6874
3.60726,3072,3.45166,6879
2.75141,1416,14.7188,6880
3.6148,1324,1.34885,6881
3.32484,314,1.5404,6882
3.08621,232,0.77517,6883
3.35519,366,1.56786,6884
2.61392,474,2.58219,6885
3.08369,233,2.55514,6886
3.47946,925,2.03601,6887
2.45349,2666,9.1633,6888
3.19505,1051,21.2107,6889
3.54854,1813,2.40888,6890
2.78963,164,1.40244,6892
3.64852,2296,6.36912,6893
4.04167,228,0.06862,6896
3.5598,301,0.03043,6898
3.22013,159,0.09738,6900
3.82154,636,1.35067,6902
3.3286,458,1.85371,6909
3.11111,153,0.12671,6910
4.03582,349,0.00635,6918
3.9433,388,1.44401,6920
3.09273,550,3.34399,6927
3.68579,1203,2.43428,6932
3.15117,13012,21.4198,6934
3.93902,246,0.00299,6935
3.39474,4788,13.3419,6936
3.748,125,0.1975,6939
3.79422,9192,15.3813,6942
3.3091,2758,4.12057,6944
3.87021,235,0.01448,6945
2.71286,451,4.56778,6946
3.63945,7031,13.3235,6947
3.2415,147,0.96713,6948
3.19688,673,3.8249,6950
1.949,951,6.02435,6951
2.89234,2062,5.66275,6952
3.70788,6244,6.02564,6953
3.86345,1223,0.57659,6954
3.42619,3936,4.11463,6957
2.44297,640,6.05785,6958
2.79638,938,6.31113,6959
3.51333,150,3.47621,6961
3.73197,416,0.00287,6963
3.07262,1315,6.07469,6966
3.76163,172,0.02391,6967
3.42308,104,1.2152,6969
3.88889,504,0.25313,6970
3.78643,398,1.00137,6971
2.70482,166,1.50209,6973
3.44312,879,0.14802,6974
3.7585,882,3.31332,6975
3.10494,162,2.10494,6976
3.10735,517,0.89737,6977
3.67863,613,0.70205,6978
3.66081,4922,5.95212,6979
3.56132,106,0.91997,6980
3.99085,164,0.00681,6981
3.8776,192,4.53012,6982
3.73975,244,1.3262,6983
3.77586,232,0.00483,6984
4.03871,788,1.68106,6985
3.71951,779,0.71485,6986
3.9116,1431,2.39085,6987
3.59732,149,1.03922,6988
3.51661,572,4.23634,6989
3.60132,380,3.53324,6990
3.01515,495,2.7784,6991
3.00873,458,0.85298,6992
3.92577,2270,2.80118,6993
2.92965,199,9.78781,6994
1.88702,208,1.07229,6995
2.12741,1244,3.347,6996
3.1799,403,3.49931,6997
3.33444,151,2.0397,6998
3.08108,370,1.60922,6999
2.80738,1111,5.24347,7000
3.60084,1547,2.9607,7001
3.52516,318,1.42974,7003
2.81141,3436,2.67683,7004
2.35114,571,3.2776,7005
3.27531,1393,10.5288,7007
3.46492,841,10.1569,7008
3.35841,618,1.25524,7009
3.54915,295,3.73482,7010
3.57337,184,1.7288,7011
2.99791,239,2.47147,7012
4.05798,1492,3.7312,7013
2.5,160,3.86773,7014
2.9711,173,0.00021,7015
2.26866,402,5.8413,7016
2.81358,869,1.86028,7017
3.65892,1183,4.4463,7018
3.00526,285,0.742,7019
3.65746,362,0.73093,7020
2.68293,123,0.82942,7021
3.80839,4997,6.5704,7022
3.93793,870,1.31055,7023
3.25521,384,8.20894,7024
3.74939,413,1.07387,7025
3.0022,455,2.22336,7026
3.69004,1355,1.60937,7027
3.58495,671,1.50174,7028
3.23672,207,1.89975,7029
3.40196,357,1.24793,7030
2.57971,138,2.41428,7031
2.78968,126,1.77509,7032
3.07491,574,2.77384,7033
3.8252,1782,5.91293,7034
2.94536,183,2.16211,7035
2.80404,1138,4.06778,7036
3.6075,200,1.42608,7037
3.40691,188,0.3008,7038
3.3212,316,1.11483,7039
3.54739,633,2.06553,7040
2.73718,156,2.73322,7041
3.73002,463,3.61358,7042
3.9772,329,0.66714,7043
3.66142,1589,6.22265,7044
3.45515,970,4.52973,7045
3.19772,1970,1.49325,7046
3.14465,159,2.091,7047
3.21968,437,1.0071,7048
3.70588,119,0.00164,7050
