rate_ave,genres,revenue,rate_cnt,popularity,mid,crew,releasedate,cast,studio,budget,title,runtime
4.05493,"[""Crime"", ""Mystery"", ""Thriller""]",327311859,44817,19.3566,47,"[{""job"": ""Screenplay"", ""name"": ""Andrew Kevin Walker""}, {""job"": ""Producer"", ""name"": ""Phyllis Carlyle""}, {""job"": ""Producer"", ""name"": ""Arnold Kopelson""}, {""job"": ""Executive Producer"", ""name"": ""Anne Kopelson""}, {""job"": ""Original Music Composer"", ""name"": ""Howard Shore""}, {""job"": ""Director of Photography"", ""name"": ""Darius Khondji""}, {""job"": ""Editor"", ""name"": ""Richard Francis-Bruce""}, {""job"": ""Casting"", ""name"": ""Kerry Barden""}, {""job"": ""Casting"", ""name"": ""Billy Hopkins""}, {""job"": ""Casting"", ""name"": ""Suzanne Smith Crowley""}, {""job"": ""Production Design"", ""name"": ""Arthur Max""}, {""job"": ""Art Direction"", ""name"": ""Gary Wissner""}, {""job"": ""Set Decoration"", ""name"": ""Clay A. Griffith""}, {""job"": ""Costume Design"", ""name"": ""Michael Kaplan""}, {""job"": ""Executive Producer"", ""name"": ""Dan Kolsrud""}, {""job"": ""Director"", ""name"": ""David Fincher""}]",9/22/1995,"[{""character"": ""Detective David Mills"", ""name"": ""Brad Pitt""}, {""character"": ""Detective Lt. William Somerset"", ""name"": ""Morgan Freeman""}, {""character"": ""Tracy Mills"", ""name"": ""Gwyneth Paltrow""}, {""character"": ""Police Captain"", ""name"": ""R. Lee Ermey""}, {""character"": ""Dead Man"", ""name"": ""Andrew Kevin Walker""}, {""character"": ""John Doe"", ""name"": ""Kevin Spacey""}, {""character"": ""Detective Taylor"", ""name"": ""Daniel Zacapa""}, {""character"": ""Officer Davis"", ""name"": ""John Cassini""}, {""character"": ""George, Library Night Guard"", ""name"": ""Hawthorne James""}, {""character"": ""Dist. Atty. Martin Talbot"", ""name"": ""Richard Roundtree""}, {""character"": ""California"", ""name"": ""John C. McGinley""}]","[""New Line Cinema""]",33000000,Se7en,127
2.93798,"[""Adventure"", ""Animation"", ""Drama"", ""Family""]",346079773,14706,18.4007,48,"[{""job"": ""Director"", ""name"": ""Mike Gabriel""}, {""job"": ""Director"", ""name"": ""Eric Goldberg""}, {""job"": ""Screenplay"", ""name"": ""Carl Binder""}, {""job"": ""Screenplay"", ""name"": ""Susannah Grant""}, {""job"": ""Screenplay"", ""name"": ""Philip LaZebnik""}, {""job"": ""Producer"", ""name"": ""James Pentecost""}, {""job"": ""Original Music Composer"", ""name"": ""Alan Menken""}, {""job"": ""Editor"", ""name"": ""H. Lee Peterson""}, {""job"": ""Director of Photography"", ""name"": ""Andreas Deja""}, {""job"": ""Supervising Animator"", ""name"": ""Chris Buck""}, {""job"": ""Story"", ""name"": ""Chris Buck""}, {""job"": ""Animation"", ""name"": ""Trevor Tamboline""}, {""job"": ""Animation Supervisor"", ""name"": ""Anthony DeRosa""}, {""job"": ""Animation"", ""name"": ""Tim Allen""}, {""job"": ""Animation"", ""name"": ""Dan Lund""}, {""job"": ""Animation Manager"", ""name"": ""Pat Sito""}, {""job"": ""Visual Effects"", ""name"": ""Thomas Baker""}, {""job"": ""Animation"", ""name"": ""Larry White""}, {""job"": ""Visual Effects"", ""name"": ""John Huey""}, {""job"": ""Animation"", ""name"": ""Craig R. Maras""}, {""job"": ""Animation"", ""name"": ""James Baker""}, {""job"": ""Visual Effects"", ""name"": ""Brice Mallier""}, {""job"": ""Animation Manager"", ""name"": ""Brendan Harris""}, {""job"": ""Layout"", ""name"": ""Rick Moore""}, {""job"": ""Visual Effects"", ""name"": ""David 'Joey' Mildenberger""}, {""job"": ""Animation"", ""name"": ""Randy Sanchez""}, {""job"": ""Color Designer"", ""name"": ""Maria Gonzalez""}, {""job"": ""Visual Effects"", ""name"": ""Marlon West""}, {""job"": ""Layout"", ""name"": ""Peter J. Deluca""}, {""job"": ""Animation"", ""name"": ""Dave Kupczyk""}, {""job"": ""Visual Effects"", ""name"": ""Rob Bekuhrs""}]",6/14/1995,"[{""character"": ""Pocahontas (voice)"", ""name"": ""Irene Bedard""}, {""character"": ""John Smith (voice)"", ""name"": ""Mel Gibson""}, {""character"": ""Governor Ratcliffe (voice)"", ""name"": ""David Ogden Stiers""}, {""character"": ""Meeko (voice)"", ""name"": ""John Kassir""}, {""character"": ""Powhatan (voice)"", ""name"": ""Russell Means""}, {""character"": ""Thomas (voice)"", ""name"": ""Christian Bale""}, {""character"": ""Pocahontas (singing voice)"", ""name"": ""Judy Kuhn""}, {""character"": ""Grandmother Willow (voice)"", ""name"": ""Linda Hunt""}, {""character"": ""Percy (voice)"", ""name"": ""Danny Mann""}, {""character"": ""Ben (voice)"", ""name"": ""Billy Connolly""}, {""character"": ""Lon (voice)"", ""name"": ""Joe Baker""}]","[""Walt Disney Pictures"", ""Walt Disney Feature Animation""]",55000000,Pocahontas,81
3.59839,"[""Drama"", ""Romance""]",0,249,0.27696,49,"[{""job"": ""Director"", ""name"": ""Patricia Rozema""}, {""job"": ""Screenplay"", ""name"": ""Patricia Rozema""}, {""job"": ""Producer"", ""name"": ""Barbara Tranter""}, {""job"": ""Executive Producer"", ""name"": ""Robert Lantos""}, {""job"": ""Original Music Composer"", ""name"": ""Lesley Barber""}, {""job"": ""Director of Photography"", ""name"": ""Douglas Koch""}, {""job"": ""Editor"", ""name"": ""Susan Shipton""}, {""job"": ""Casting"", ""name"": ""Deirdre Bowen""}]",5/5/1995,"[{""character"": ""Camille Baker"", ""name"": ""Pascale Bussi\u00e8res""}, {""character"": ""Petra"", ""name"": ""Rachael Crawford""}, {""character"": ""Martin"", ""name"": ""Henry Czerny""}, {""character"": ""Timothy"", ""name"": ""Don McKellar""}]","[""Alliance Communications Corporation""]",0,When Night Is Falling,96
4.3291,"[""Drama"", ""Crime"", ""Thriller""]",23341568,49728,20.1178,50,"[{""job"": ""Director"", ""name"": ""Bryan Singer""}, {""job"": ""Screenplay"", ""name"": ""Christopher McQuarrie""}, {""job"": ""Producer"", ""name"": ""Bryan Singer""}, {""job"": ""Producer"", ""name"": ""Michael McDonnell""}, {""job"": ""Producer"", ""name"": ""Kenneth Kokin""}, {""job"": ""Executive Producer"", ""name"": ""Robert Jones""}, {""job"": ""Executive Producer"", ""name"": ""Art Horan""}, {""job"": ""Executive Producer"", ""name"": ""Fran\u00e7ois Duplat""}, {""job"": ""Executive Producer"", ""name"": ""Hans Brockmann""}, {""job"": ""Original Music Composer"", ""name"": ""John Ottman""}, {""job"": ""Director of Photography"", ""name"": ""Newton Thomas Sigel""}, {""job"": ""Editor"", ""name"": ""John Ottman""}, {""job"": ""Casting"", ""name"": ""Francine Maisler""}, {""job"": ""Production Design"", ""name"": ""Howard Cummings""}, {""job"": ""Art Direction"", ""name"": ""David Lazan""}, {""job"": ""Set Decoration"", ""name"": ""Sara Andrews""}, {""job"": ""Costume Design"", ""name"": ""Louise Mingenbach""}, {""job"": ""Production Supervisor"", ""name"": ""Vicky Herman""}]",8/16/1995,"[{""character"": ""Roger 'Verbal' Kint"", ""name"": ""Kevin Spacey""}, {""character"": ""Michael McManus"", ""name"": ""Stephen Baldwin""}, {""character"": ""Dean Keaton"", ""name"": ""Gabriel Byrne""}, {""character"": ""Fred Fenster"", ""name"": ""Benicio del Toro""}, {""character"": ""Todd Hockney"", ""name"": ""Kevin Pollak""}, {""character"": ""Dave Kujan, US Customs"", ""name"": ""Chazz Palminteri""}, {""character"": ""Kobayashi"", ""name"": ""Pete Postlethwaite""}, {""character"": ""Jack Baer, FBI"", ""name"": ""Giancarlo Esposito""}, {""character"": ""Edie Finneran"", ""name"": ""Suzy Amis""}, {""character"": ""Sgt. Jeffrey Jeff Rabin"", ""name"": ""Dan Hedaya""}, {""character"": ""Dr. Plummer"", ""name"": ""Christine Estabrook""}]","[""PolyGram Filmed Entertainment""]",6000000,The Usual Suspects,106
3.53906,"[""Comedy"", ""Romance""]",26000000,10163,1.60243,52,"[{""job"": ""Producer"", ""name"": ""Jean Doumanian""}, {""job"": ""Screenplay"", ""name"": ""Woody Allen""}, {""job"": ""Original Music Composer"", ""name"": ""Dick Hyman""}, {""job"": ""Editor"", ""name"": ""Susan E. Morse""}, {""job"": ""Director"", ""name"": ""Woody Allen""}, {""job"": ""Director of Photography"", ""name"": ""Carlo Di Palma""}, {""job"": ""Producer"", ""name"": ""Charles H. Joffe""}, {""job"": ""Producer"", ""name"": ""Jack Rollins""}, {""job"": ""Set Decoration"", ""name"": ""Susan Bode""}, {""job"": ""Costume Design"", ""name"": ""Jeffrey Kurland""}, {""job"": ""Production Design"", ""name"": ""Santo Loquasto""}]",9/13/1995,"[{""character"": ""Lenny"", ""name"": ""Woody Allen""}, {""character"": ""Linda Ash"", ""name"": ""Mira Sorvino""}, {""character"": ""Amanda"", ""name"": ""Helena Bonham Carter""}, {""character"": ""Chorleiter"", ""name"": ""F. Murray Abraham""}, {""character"": ""Amanda's Father"", ""name"": ""Donald Symington""}, {""character"": ""Amanda's Mother"", ""name"": ""Claire Bloom""}, {""character"": ""Jocasta"", ""name"": ""Olympia Dukakis""}, {""character"": ""Kevin"", ""name"": ""Michael Rapaport""}, {""character"": ""Laius"", ""name"": ""David Ogden Stiers""}, {""character"": ""Tiresias"", ""name"": ""Jack Warden""}, {""character"": ""Jerry Bender"", ""name"": ""Peter Weller""}]","[""Miramax Films"", ""Magnolia Pictures""]",15000000,Mighty Aphrodite,95
3.70192,"[""Drama"", ""Foreign""]",0,156,0.00164,53,"[{""job"": ""Director"", ""name"": ""Gianni Amelio""}, {""job"": ""Screenplay"", ""name"": ""Gianni Amelio""}, {""job"": ""Screenplay"", ""name"": ""Andrea Porporati""}, {""job"": ""Screenplay"", ""name"": ""Alessandro Sermoneta""}]",1/1/1994,"[{""character"": ""Gino"", ""name"": ""Enrico Lo Verso""}, {""character"": ""Fiore"", ""name"": ""Michele Placido""}, {""character"": ""Selimi"", ""name"": ""Piro Milkani""}, {""character"": ""Spiro"", ""name"": ""Carmelo Di Mazzarelli""}]",[],0,Lamerica,116
2.86876,"[""Action"", ""Adventure"", ""Comedy"", ""Family""]",0,1002,0.36434,54,"[{""job"": ""Director"", ""name"": ""Holly Goldberg Sloan""}, {""job"": ""Writer"", ""name"": ""Holly Goldberg Sloan""}]",9/29/1995,"[{""character"": ""Sheriff Tom Palmer"", ""name"": ""Steve Guttenberg""}, {""character"": ""Miss Anna Mongomery"", ""name"": ""Olivia d'Abo""}, {""character"": ""Coach Jay Huffer"", ""name"": ""Jay O. Sanders""}, {""character"": ""Edwin V. Douglas"", ""name"": ""John Terry""}, {""character"": ""Newt Shaw"", ""name"": ""Bug Hall""}, {""character"": ""Kate Douglas"", ""name"": ""Jessica Robertson""}, {""character"": ""Larry Musgrove"", ""name"": ""Patrick Renna""}, {""character"": ""Jeffrey Luttrell"", ""name"": ""Billy L. Sullivan""}, {""character"": ""Evan Schiff"", ""name"": ""Chauncey Leopardi""}, {""character"": ""Nick Anderssen"", ""name"": ""Jordan Brower""}, {""character"": ""Sophia Convertino"", ""name"": ""Hayley Kolb""}]","[""Walt Disney Pictures"", ""Caravan Pictures""]",0,The Big Green,100
3.23777,"[""Drama""]",0,961,0.00233,55,"[{""job"": ""Director"", ""name"": ""Ulu Grosbard""}, {""job"": ""Screenplay"", ""name"": ""Barbara Turner""}]",5/19/1995,"[{""character"": ""Sadie Flood"", ""name"": ""Jennifer Jason Leigh""}, {""character"": ""Georgia Flood"", ""name"": ""Mare Winningham""}, {""character"": ""Jake"", ""name"": ""Ted Levine""}, {""character"": ""Axel Goldman"", ""name"": ""Max Perlich""}, {""character"": ""Bobby"", ""name"": ""John Doe""}, {""character"": ""Herman"", ""name"": ""John C. Reilly""}, {""character"": ""Trucker"", ""name"": ""Jimmy Witherspoon""}, {""character"": ""Chasman"", ""name"": ""Jason Carter""}]","[""Miramax Films"", ""CiBy 2000""]",0,Georgia,115
3.32676,"[""Comedy"", ""Drama"", ""Romance""]",17519169,2485,0.17406,57,"[{""job"": ""Director"", ""name"": ""Jodie Foster""}, {""job"": ""Screenplay"", ""name"": ""Chris Radant""}, {""job"": ""Screenplay"", ""name"": ""W.D. Richter""}, {""job"": ""Producer"", ""name"": ""Jodie Foster""}, {""job"": ""Casting"", ""name"": ""Avy Kaufman""}, {""job"": ""Producer"", ""name"": ""Peggy Rajski""}, {""job"": ""Music"", ""name"": ""Mark Isham""}, {""job"": ""Director of Photography"", ""name"": ""Lajos Koltai""}, {""job"": ""Editor"", ""name"": ""Lynzee Klingman""}, {""job"": ""Executive Producer"", ""name"": ""Stuart Kleinman""}, {""job"": ""Production Design"", ""name"": ""Andrew McAlpine""}, {""job"": ""Art Direction"", ""name"": ""James E. Tocci""}, {""job"": ""Set Decoration"", ""name"": ""Barbara Drake""}, {""job"": ""Costume Design"", ""name"": ""Susan Lyall""}, {""job"": ""Costume Supervisor"", ""name"": ""Taryn Weaver""}, {""job"": ""Script Supervisor"", ""name"": ""Dianne Dreyer""}, {""job"": ""Unit Publicist"", ""name"": ""Anne S. Reilly""}]",11/2/1995,"[{""character"": ""Claudia Larson"", ""name"": ""Holly Hunter""}, {""character"": ""Tommy Larson"", ""name"": ""Robert Downey Jr.""}, {""character"": ""Adele Larson"", ""name"": ""Anne Bancroft""}, {""character"": ""Henry Larson"", ""name"": ""Charles Durning""}, {""character"": ""Kitt Larson"", ""name"": ""Claire Danes""}, {""character"": ""Leo Fish"", ""name"": ""Dylan McDermott""}, {""character"": ""Aunt Glady"", ""name"": ""Geraldine Chaplin""}, {""character"": ""Walter Wedman"", ""name"": ""Steve Guttenberg""}, {""character"": ""Russell Terziak"", ""name"": ""David Strathairn""}, {""character"": ""Joanne Larson Wedman"", ""name"": ""Cynthia Stevenson""}]","[""Paramount Pictures"", ""Egg Pictures"", ""PolyGram Filmed Entertainment""]",0,Home for the Holidays,103
3.9708,"[""Comedy"", ""Drama"", ""Romance""]",0,13202,0.62966,58,"[{""job"": ""Director"", ""name"": ""Michael Radford""}, {""job"": ""Novel"", ""name"": ""Antonio Sk\u00e1rmeta""}, {""job"": ""Screenplay"", ""name"": ""Furio Scarpelli""}, {""job"": ""Screenplay"", ""name"": ""Giacomo Scarpelli""}, {""job"": ""Producer"", ""name"": ""Mario Cecchi Gori""}, {""job"": ""Producer"", ""name"": ""Vittorio Cecchi Gori""}, {""job"": ""Producer"", ""name"": ""Gaetano Daniele""}, {""job"": ""Original Music Composer"", ""name"": ""Luis Bacalov""}, {""job"": ""Director of Photography"", ""name"": ""Franco Di Giacomo""}, {""job"": ""Editor"", ""name"": ""Roberto Perpignani""}]",9/22/1994,"[{""character"": ""Pablo Neruda"", ""name"": ""Philippe Noiret""}, {""character"": ""Mario Ruoppolo"", ""name"": ""Massimo Troisi""}, {""character"": ""Beatrice Russo"", ""name"": ""Maria Grazia Cucinotta""}, {""character"": ""Telegrapher"", ""name"": ""Renato Scarpa""}, {""character"": ""Donna Rosa"", ""name"": ""Linda Moretti""}, {""character"": ""Di Cosimo"", ""name"": ""Mariano Rigillo""}, {""character"": ""Matilde"", ""name"": ""Anna Bonaiuto""}, {""character"": ""Elsa Morante"", ""name"": ""Simona Caparrini""}, {""character"": """", ""name"": ""Carlo Di Maio""}, {""character"": """", ""name"": ""Nando Neri""}, {""character"": """", ""name"": ""Vincenzo Di Sauro""}]",[],0,The Postman,108
3.59091,"[""Thriller"", ""Drama"", ""Mystery""]",0,198,0.00174,59,"[{""job"": ""Director"", ""name"": ""Robert Lepage""}, {""job"": ""Writer"", ""name"": ""Robert Lepage""}]",9/29/1995,"[{""character"": ""Pierre Lamontagne"", ""name"": ""Lothaire Bluteau""}, {""character"": ""Marc Lamontagne"", ""name"": ""Patrick Goyette""}, {""character"": ""Raymond Massicotte"", ""name"": ""Jean-Louis Millette""}, {""character"": ""Assistant to Hitchcock"", ""name"": ""Kristin Scott Thomas""}, {""character"": ""Alfred Hitchcock"", ""name"": ""Ron Burrage""}]",[],0,The Confessional,100
3.07998,"[""Family"", ""Fantasy"", ""Adventure""]",0,7289,3.01576,60,"[{""job"": ""Director"", ""name"": ""Frank Oz""}, {""job"": ""Producer"", ""name"": ""Kathleen Kennedy""}, {""job"": ""Screenplay"", ""name"": ""Melissa Mathison""}, {""job"": ""Director of Photography"", ""name"": ""Russell Carpenter""}, {""job"": ""Original Music Composer"", ""name"": ""Randy Edelman""}, {""job"": ""Editor"", ""name"": ""Ian Crafford""}, {""job"": ""Producer"", ""name"": ""Jane Startz""}, {""job"": ""Producer"", ""name"": ""Frank Marshall""}, {""job"": ""Casting"", ""name"": ""Kate Kennedy""}, {""job"": ""Casting"", ""name"": ""Margery Simkin""}]",7/14/1995,"[{""character"": ""Omri"", ""name"": ""Hal Scardino""}, {""character"": ""Little Bear"", ""name"": ""Litefoot""}, {""character"": ""Jane"", ""name"": ""Lindsay Crouse""}, {""character"": ""Victor"", ""name"": ""Richard Jenkins""}, {""character"": ""Patrick"", ""name"": ""Rishi Bhat""}, {""character"": """", ""name"": ""Steve Coogan""}, {""character"": ""Boone"", ""name"": ""David Keith""}, {""character"": ""Lucy"", ""name"": ""Sakina Jaffrey""}, {""character"": """", ""name"": ""Vincent Kartheiser""}, {""character"": """", ""name"": ""Nestor Serrano""}]","[""Paramount Pictures"", ""Columbia Pictures Corporation"", ""The Kennedy/Marshall Company""]",45000000,The Indian in the Cupboard,96
3.33864,"[""Drama"", ""Thriller""]",0,2420,1.04112,61,"[{""job"": ""Director"", ""name"": ""John Schlesinger""}, {""job"": ""Writer"", ""name"": ""Amanda Silver""}]",1/12/1996,"[{""character"": ""Karen McCann"", ""name"": ""Sally Field""}, {""character"": ""Mack McCann"", ""name"": ""Ed Harris""}, {""character"": ""Julie McCann"", ""name"": ""Olivia Burnette""}, {""character"": ""Robert Doob"", ""name"": ""Kiefer Sutherland""}, {""character"": ""Megan McCann"", ""name"": ""Alexandra Kyle""}, {""character"": ""Det. Sgt. Denillo"", ""name"": ""Joe Mantegna""}, {""character"": ""Dolly Green"", ""name"": ""Beverly D'Angelo""}, {""character"": ""Martial Arts Instructor"", ""name"": ""Cynthia Rothrock""}, {""character"": ""Sidney Hughes"", ""name"": ""Philip Baker Hall""}, {""character"": ""Martin"", ""name"": ""Keith David""}]","[""Paramount Pictures""]",20000000,Eye For An Eye,101
3.75907,"[""Drama"", ""Family""]",0,22411,0.41437,62,"[{""job"": ""Director"", ""name"": ""Stephen Herek""}, {""job"": ""Screenplay"", ""name"": ""Patrick Sheane Duncan""}, {""job"": ""Producer"", ""name"": ""Robert W. Cort""}, {""job"": ""Producer"", ""name"": ""Ted Field""}, {""job"": ""Producer"", ""name"": ""Michael Nolin""}, {""job"": ""Original Music Composer"", ""name"": ""Michael Kamen""}, {""job"": ""Director of Photography"", ""name"": ""Oliver Wood""}, {""job"": ""Editor"", ""name"": ""David Nichols""}, {""job"": ""Tonbearbeitung"", ""name"": ""Tim Chau""}]",12/29/1995,"[{""character"": ""Glenn Holland"", ""name"": ""Richard Dreyfuss""}, {""character"": ""Iris Holland"", ""name"": ""Glenne Headly""}, {""character"": ""Bill Meister"", ""name"": ""Jay Thomas""}, {""character"": ""Principal Helen Jacobi"", ""name"": ""Olympia Dukakis""}, {""character"": ""Vice Principal Gene Wolters"", ""name"": ""William H. Macy""}, {""character"": ""Gertrude Lang"", ""name"": ""Alicia Witt""}, {""character"": ""Cole Holland ( mit 6. Jahren )"", ""name"": ""Nicholas John Renner""}, {""character"": ""Cole Holland ( mit 15 Jahren )"", ""name"": ""Joseph Anderson""}, {""character"": ""Cole Holland ( mit 28 Jahren )"", ""name"": ""Anthony Natale""}, {""character"": ""Rowena Morgan"", ""name"": ""Jean Louisa Kelly""}, {""character"": ""Louis Russ"", ""name"": ""Terrence Howard""}]","[""Hollywood Pictures"", ""The Charlie Mopic Company"", ""PolyGram Filmed Entertainment"", ""Interscope Communications""]",0,Mr. Holland's Opus,137
3.10375,"[""Comedy""]",0,2530,5.16646,63,"[{""job"": ""Director"", ""name"": ""Paris Barclay""}, {""job"": ""Screenplay"", ""name"": ""Shawn Wayans""}, {""job"": ""Screenplay"", ""name"": ""Marlon Wayans""}, {""job"": ""Screenplay"", ""name"": ""Phil Beauman""}, {""job"": ""Producer"", ""name"": ""Eric L. Gold""}, {""job"": ""Producer"", ""name"": ""Keenen Ivory Wayans""}, {""job"": ""Executive Producer"", ""name"": ""Mark Burg""}, {""job"": ""Executive Producer"", ""name"": ""Dan Genetti""}, {""job"": ""Original Music Composer"", ""name"": ""John Barnes""}, {""job"": ""Director of Photography"", ""name"": ""Russ Brandt""}, {""job"": ""Editor"", ""name"": ""Marshall Harvey""}, {""job"": ""Editor"", ""name"": ""William Young""}]",1/12/1996,"[{""character"": ""Ashtray"", ""name"": ""Shawn Wayans""}, {""character"": ""Loc Dog"", ""name"": ""Marlon Wayans""}, {""character"": ""Dashiki"", ""name"": ""Tracey Cherelle Jones""}, {""character"": ""Preach"", ""name"": ""Chris Spencer""}, {""character"": ""Ashtray's Mother"", ""name"": ""Vivica A. Fox""}, {""character"": ""Sister Williams"", ""name"": ""Rappin' Granny""}, {""character"": ""Crazy Legs"", ""name"": ""Suli McCullough""}, {""character"": ""Officer Self Hatred"", ""name"": ""Bernie Mac""}, {""character"": ""Rufus"", ""name"": ""Faizon Love""}, {""character"": ""Mailman"", ""name"": ""Keenen Ivory Wayans""}]","[""Miramax Films"", ""Island Pictures"", ""Ivory Way Productions""]",0,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,89
2.8414,"[""Comedy"", ""Romance""]",0,2169,1.33412,64,"[{""job"": ""Director"", ""name"": ""Bill Bennett""}, {""job"": ""Writer"", ""name"": ""Denis Leary""}, {""job"": ""Writer"", ""name"": ""Mike Armstrong""}]",1/12/1996,"[{""character"": ""Roz"", ""name"": ""Sandra Bullock""}, {""character"": ""Francis 'Frank' O'Brien"", ""name"": ""Denis Leary""}, {""character"": ""FBI Agent O'Malley"", ""name"": ""Yaphet Kotto""}, {""character"": ""Evan Marsh"", ""name"": ""Stephen Dillane""}]","[""Warner Bros."", ""Morgan Creek Productions""]",0,Two If by Sea,96
2.41524,"[""Comedy""]",0,5557,7.11149,65,"[{""job"": ""Producer"", ""name"": ""Bradley Jenkel""}, {""job"": ""Producer"", ""name"": ""Brad Krevoy""}, {""job"": ""Producer"", ""name"": ""Steven Stabler""}, {""job"": ""Author"", ""name"": ""Adam Leff""}, {""job"": ""Author"", ""name"": ""Mitchell Peck""}, {""job"": ""Music"", ""name"": ""Andrew Gross""}, {""job"": ""Director of Photography"", ""name"": ""Phedon Papamichael""}, {""job"": ""Editor"", ""name"": ""Christopher Greenbury""}, {""job"": ""Director"", ""name"": ""Jason Bloom""}]",1/12/1996,"[{""character"": ""Bud Macintosh"", ""name"": ""Pauly Shore""}, {""character"": ""Doyle Johnson"", ""name"": ""Stephen Baldwin""}, {""character"": ""Monique (as Joey Adams)"", ""name"": ""Joey Lauren Adams""}, {""character"": ""Jen"", ""name"": ""Teresa Hill""}, {""character"": ""Dr. Noah Faulkner"", ""name"": ""William Atherton""}, {""character"": ""Mimi Simkins"", ""name"": ""Dara Tomanovich""}, {""character"": ""T.C. Romulus"", ""name"": ""Kevin West""}, {""character"": ""Olivia Biggs"", ""name"": ""Denise Dowse""}, {""character"": ""Dr. Petra von Kant"", ""name"": ""Kylie Minogue""}, {""character"": ""Tenacious D"", ""name"": ""Kyle Gass""}, {""character"": ""Tenacious D"", ""name"": ""Jack Black""}]","[""Motion Picture Corporation of America (MPCA)"", ""3 Arts Entertainment"", ""Weasel Productions""]",0,Bio-Dome,88
2.16713,"[""Action"", ""Science Fiction""]",2409225,2528,0.64598,66,"[{""job"": ""Director"", ""name"": ""Farhad Mann""}, {""job"": ""Screenplay"", ""name"": ""Farhad Mann""}, {""job"": ""Producer"", ""name"": ""Keith Fox""}, {""job"": ""Executive Producer"", ""name"": ""Avram 'Butch' Kaplan""}, {""job"": ""Executive Producer"", ""name"": ""Steven A. Lane""}, {""job"": ""Executive Producer"", ""name"": ""Peter A. McRae""}, {""job"": ""Executive Producer"", ""name"": ""Robert Pringle""}, {""job"": ""Producer"", ""name"": ""Edward Simons""}, {""job"": ""Executive Producer"", ""name"": ""Clive Turner""}, {""job"": ""Original Music Composer"", ""name"": ""Robert Folk""}, {""job"": ""Director of Photography"", ""name"": ""Ward Russell""}, {""job"": ""Editor"", ""name"": ""Joel Goodman""}]",1/12/1996,"[{""character"": ""Dr. Benjamin Trace"", ""name"": ""Patrick Bergin""}, {""character"": ""Jobe Smith"", ""name"": ""Matt Frewer""}, {""character"": ""Peter Parkette"", ""name"": ""Austin O'Brien""}, {""character"": ""Dr. Cori Platt"", ""name"": ""Ely Pouget""}, {""character"": ""Jennifer"", ""name"": ""Camille Cooper""}, {""character"": ""Shawn (as Patrick La Brecque)"", ""name"": ""Patrick LaBrecque""}, {""character"": ""Jade"", ""name"": ""Crystal Celeste Grant""}, {""character"": ""Travis"", ""name"": ""Sean P. Young""}, {""character"": ""Homeless Kid"", ""name"": ""Mathew Valencia""}, {""character"": ""Jonathan Walker"", ""name"": ""Kevin Conway""}, {""character"": ""Young Peter"", ""name"": ""Trever O'Brien""}]","[""New Line Cinema""]",0,Lawnmower Man 2: Beyond Cyberspace,92
3.35632,"[""Drama"", ""Family""]",0,174,0.30063,67,"[{""job"": ""Writer"", ""name"": ""Joseph Stefano""}, {""job"": ""Director"", ""name"": ""James Foley""}]",10/22/1995,"[{""character"": ""Gennaro Spirito"", ""name"": ""Jerry Barone""}, {""character"": ""Gitano Sabatoni"", ""name"": ""Al Pacino""}, {""character"": ""Luisa Spirito"", ""name"": ""Mary Elizabeth Mastrantonio""}, {""character"": ""Uncle Joe"", ""name"": ""Joe Grifasi""}, {""character"": ""Dr. Wilson"", ""name"": ""Geoff Pierson""}]","[""Miramax Films""]",0,Two Bits,85
3.46195,"[""Comedy"", ""Romance""]",0,1301,0.92049,68,"[{""job"": ""Director"", ""name"": ""Josiane Balasko""}, {""job"": ""Screenplay"", ""name"": ""Patrick Aubr\u00e9e""}, {""job"": ""Screenplay"", ""name"": ""Josiane Balasko""}, {""job"": ""Novel"", ""name"": ""Telsche Boorman""}, {""job"": ""Producer"", ""name"": ""Claude Berri""}, {""job"": ""Director of Photography"", ""name"": ""G\u00e9rard de Battista""}, {""job"": ""Production Design"", ""name"": ""Carlos Conti""}, {""job"": ""Costume Design"", ""name"": ""Fabienne Katany""}]",2/8/1995,"[{""character"": ""Loli"", ""name"": ""Victoria Abril""}, {""character"": ""Marijo"", ""name"": ""Josiane Balasko""}, {""character"": ""Laurent Lafaye"", ""name"": ""Alain Chabat""}, {""character"": ""Antoine"", ""name"": ""Ticky Holgado""}, {""character"": ""Dany"", ""name"": ""Catherine Hiegel""}, {""character"": ""Emily Crumble"", ""name"": ""Katrine Boorman""}, {""character"": ""Dorothy Crumble"", ""name"": ""Telsche Boorman""}, {""character"": ""Vero"", ""name"": ""V\u00e9ronique Barrault""}]","[""Renn Productions"", ""Les Films Flam"", ""TF1 Films Production"", ""Canal+""]",0,French Twist,95
